order_id,order_date,region,category,sub_category,sales,profit
ORD08839,2024-07-29,West,Office Supplies,Pens,936.33,252.43
ORD22587,2023-09-07,South,Technology,Phones,760.79,92.67
ORD39718,2024-05-20,Central,Technology,Phones,909.78,65.84
ORD07286,2024-05-28,West,Technology,Accessories,728.66,207.06
ORD90874,2024-12-21,West,Office Supplies,Binders,935.24,55.26
ORD06403,2024-08-31,South,Office Supplies,Binders,937.88,272.48
ORD10651,2024-08-02,Central,Furniture,Chairs,312.42,62.7
ORD01704,2024-04-21,Central,Office Supplies,Paper,989.32,183.84
ORD22656,2024-05-22,South,Furniture,Bookcases,478.66,47.01
ORD66182,2024-10-28,East,Office Supplies,Binders,736.5,156.19
ORD51286,2024-07-23,West,Furniture,Bookcases,350.37,43.36
ORD23004,2024-06-02,West,Furniture,Bookcases,859.02,235.6
ORD86863,2023-12-18,South,Technology,Laptops,105.0,22.82
ORD75243,2025-06-06,West,Furniture,Tables,337.13,37.76
ORD10690,2023-12-12,Central,Office Supplies,Binders,457.8,53.45
ORD31190,2024-05-20,Central,Office Supplies,Pens,728.42,38.5
ORD90306,2024-05-14,Central,Technology,Phones,80.88,6.43
ORD38302,2024-07-04,Central,Furniture,Tables,692.35,194.4
ORD43959,2024-09-15,Central,Technology,Phones,645.94,184.2
ORD53428,2023-11-27,Central,Technology,Phones,234.75,19.58
ORD64408,2024-09-10,West,Office Supplies,Pens,989.06,141.84
ORD26870,2024-03-02,South,Technology,Accessories,829.09,199.37
ORD68566,2023-10-02,East,Technology,Laptops,537.61,75.51
ORD46287,2023-12-13,East,Furniture,Bookcases,904.83,90.97
ORD34270,2024-08-18,West,Furniture,Tables,857.4,137.58
ORD66882,2024-04-05,West,Technology,Accessories,499.05,137.1
ORD34351,2025-05-25,South,Furniture,Tables,149.31,22.97
ORD75183,2023-07-19,East,Technology,Laptops,679.31,86.3
ORD46990,2025-04-17,East,Office Supplies,Paper,820.12,193.92
ORD13983,2024-06-15,East,Furniture,Tables,357.64,23.58
ORD35403,2025-06-05,East,Furniture,Tables,51.1,7.78
ORD31739,2024-12-06,West,Technology,Accessories,652.96,101.27
ORD36385,2025-01-31,South,Office Supplies,Paper,388.13,85.65
ORD46785,2024-02-03,West,Technology,Laptops,136.26,40.63
ORD45877,2023-08-24,South,Technology,Phones,733.3,77.49
ORD75355,2024-04-25,East,Furniture,Tables,473.74,108.85
ORD09320,2023-12-28,South,Technology,Laptops,826.89,92.51
ORD89964,2023-10-05,Central,Furniture,Tables,204.71,55.03
ORD35369,2025-03-17,East,Furniture,Bookcases,430.86,104.06
ORD37854,2025-01-21,East,Furniture,Chairs,85.95,17.06
ORD77725,2023-10-18,South,Technology,Accessories,709.22,44.09
ORD28728,2024-10-19,East,Office Supplies,Paper,249.65,26.04
ORD08010,2025-01-22,East,Furniture,Bookcases,993.61,107.85
ORD06231,2024-12-09,Central,Technology,Accessories,777.09,197.84
ORD20387,2024-03-24,West,Office Supplies,Binders,985.98,177.78
ORD09977,2023-06-21,South,Office Supplies,Paper,79.74,22.9
ORD08860,2023-06-21,West,Technology,Accessories,438.66,76.29
ORD84840,2024-07-03,Central,Technology,Accessories,393.53,71.27
ORD62118,2023-10-02,South,Office Supplies,Binders,313.89,30.12
ORD33984,2025-03-03,South,Furniture,Chairs,314.72,71.41
ORD54615,2024-04-19,South,Furniture,Bookcases,424.42,65.41
ORD79334,2024-11-21,West,Office Supplies,Binders,269.9,35.78
ORD10166,2024-03-27,East,Office Supplies,Paper,110.61,25.57
ORD87002,2023-08-12,West,Furniture,Tables,389.62,78.41
ORD76591,2025-05-04,East,Furniture,Chairs,808.56,159.2
ORD80339,2024-06-12,West,Office Supplies,Binders,872.08,116.2
ORD40148,2024-08-19,East,Furniture,Chairs,962.84,76.38
ORD02503,2024-09-06,South,Furniture,Bookcases,612.31,61.92
ORD26142,2024-08-20,West,Technology,Laptops,780.0,113.23
ORD39685,2024-04-02,Central,Office Supplies,Paper,372.45,100.82
ORD21850,2023-08-23,South,Furniture,Bookcases,480.1,124.79
ORD63159,2025-01-26,West,Office Supplies,Paper,425.65,81.14
ORD99650,2024-10-13,West,Technology,Phones,35.9,6.76
ORD47735,2024-08-11,South,Office Supplies,Binders,212.27,22.82
ORD66296,2023-08-14,West,Office Supplies,Pens,661.52,146.34
ORD94311,2024-01-03,Central,Office Supplies,Pens,648.86,112.02
ORD26265,2024-03-15,West,Technology,Laptops,185.88,42.77
ORD11047,2024-03-14,South,Furniture,Bookcases,990.52,286.57
ORD41212,2024-05-08,East,Furniture,Bookcases,67.54,3.48
ORD78886,2023-08-28,West,Technology,Phones,86.61,7.6
ORD01581,2024-09-14,West,Technology,Laptops,385.74,78.87
ORD95604,2024-04-25,South,Technology,Laptops,35.42,6.48
ORD61839,2024-07-17,South,Furniture,Chairs,538.83,63.95
ORD26224,2024-01-28,Central,Furniture,Bookcases,816.89,178.5
ORD47212,2024-05-11,West,Furniture,Chairs,533.9,58.86
ORD46471,2024-03-15,Central,Office Supplies,Paper,799.04,55.74
ORD43799,2023-11-07,South,Office Supplies,Pens,258.34,57.95
ORD71240,2024-04-11,Central,Technology,Phones,660.66,174.78
ORD59657,2024-02-23,East,Furniture,Tables,391.68,73.7
ORD69245,2024-09-19,East,Technology,Phones,708.79,50.09
ORD37526,2024-02-11,South,Technology,Laptops,574.54,151.96
ORD47935,2024-03-27,East,Technology,Phones,245.17,67.5
ORD46519,2023-11-11,South,Office Supplies,Binders,925.68,204.67
ORD98280,2024-12-24,Central,Technology,Accessories,664.95,63.06
ORD73741,2025-03-06,Central,Furniture,Chairs,595.3,141.72
ORD67243,2023-12-22,South,Furniture,Tables,179.2,19.73
ORD26617,2024-09-15,South,Technology,Accessories,345.1,82.45
ORD79688,2025-05-26,West,Technology,Accessories,96.86,22.89
ORD68058,2024-09-12,Central,Furniture,Chairs,448.35,116.42
ORD11352,2024-10-23,Central,Technology,Accessories,955.76,142.58
ORD90965,2025-02-16,Central,Furniture,Bookcases,287.86,85.82
ORD61014,2023-11-28,South,Furniture,Tables,561.98,80.84
ORD88899,2023-11-27,West,Technology,Accessories,667.46,47.67
ORD75679,2024-11-26,Central,Furniture,Bookcases,92.04,10.77
ORD82507,2023-08-29,South,Technology,Accessories,171.19,25.23
ORD46112,2024-03-05,Central,Furniture,Chairs,25.09,3.19
ORD45738,2024-06-18,Central,Office Supplies,Binders,149.86,14.51
ORD57177,2024-02-11,South,Technology,Accessories,522.19,39.59
ORD14010,2025-03-29,East,Office Supplies,Pens,111.2,22.19
ORD51238,2023-10-22,Central,Office Supplies,Binders,306.01,44.97
ORD82586,2024-06-01,East,Technology,Accessories,907.1,267.18
ORD36226,2024-04-11,West,Technology,Laptops,186.11,21.82
ORD09379,2024-05-07,Central,Office Supplies,Binders,82.0,13.01
ORD60334,2025-01-13,South,Office Supplies,Paper,787.01,110.4
ORD19182,2024-03-19,West,Technology,Accessories,505.89,103.29
ORD53714,2024-11-10,South,Furniture,Chairs,318.56,91.49
ORD78596,2024-09-25,Central,Technology,Laptops,807.99,106.97
ORD69155,2025-03-26,Central,Office Supplies,Pens,974.74,81.91
ORD79249,2024-09-09,Central,Technology,Accessories,216.83,27.87
ORD12513,2024-02-01,South,Office Supplies,Paper,740.18,154.12
ORD12528,2024-04-05,West,Office Supplies,Paper,294.69,72.63
ORD69296,2024-05-02,Central,Furniture,Bookcases,215.8,64.59
ORD27828,2023-10-16,West,Technology,Accessories,46.38,10.75
ORD74225,2025-03-23,West,Office Supplies,Paper,834.66,56.16
ORD79050,2024-06-19,South,Technology,Laptops,156.4,19.66
ORD23688,2024-10-28,Central,Technology,Phones,720.93,178.26
ORD76767,2024-06-22,East,Office Supplies,Pens,489.65,73.55
ORD21903,2024-01-21,South,Technology,Phones,794.91,111.19
ORD04384,2023-10-17,East,Furniture,Chairs,664.45,92.19
ORD79788,2023-09-04,East,Technology,Accessories,683.92,102.52
ORD91485,2024-08-03,Central,Office Supplies,Binders,30.34,3.48
ORD07836,2023-08-27,West,Office Supplies,Paper,403.31,98.04
ORD34074,2024-03-05,West,Office Supplies,Binders,493.12,61.08
ORD17133,2025-02-27,East,Furniture,Bookcases,158.84,20.33
ORD95962,2024-09-29,South,Furniture,Bookcases,493.27,83.38
ORD23309,2024-03-07,South,Technology,Accessories,463.4,30.95
ORD84982,2024-02-15,East,Technology,Phones,42.13,5.72
ORD44948,2025-05-08,East,Technology,Phones,931.32,218.97
ORD12604,2025-04-12,West,Technology,Phones,344.37,53.93
ORD22325,2025-03-13,South,Furniture,Tables,637.17,61.55
ORD36729,2024-10-12,South,Office Supplies,Binders,742.64,201.09
ORD46671,2024-10-13,South,Technology,Laptops,401.06,90.71
ORD16845,2024-05-27,West,Office Supplies,Pens,812.56,53.34
ORD75901,2024-12-27,East,Technology,Phones,378.48,37.57
ORD75186,2023-11-25,East,Office Supplies,Pens,865.38,157.44
ORD63745,2025-03-13,Central,Technology,Laptops,619.08,121.8
ORD45892,2024-08-21,Central,Office Supplies,Paper,625.02,158.4
ORD75001,2024-10-07,Central,Technology,Accessories,103.06,8.6
ORD70127,2024-05-28,East,Furniture,Tables,134.61,19.29
ORD06324,2023-10-10,West,Technology,Laptops,429.87,36.31
ORD41541,2024-03-23,South,Office Supplies,Binders,496.94,91.61
ORD20643,2024-05-07,West,Technology,Phones,499.85,42.52
ORD11037,2023-08-08,Central,Office Supplies,Pens,72.54,10.14
ORD29387,2023-06-16,East,Office Supplies,Binders,211.23,30.84
ORD05162,2024-06-14,South,Office Supplies,Pens,501.89,114.2
ORD13611,2023-08-28,South,Office Supplies,Binders,101.02,5.83
ORD55426,2025-01-29,West,Office Supplies,Binders,289.36,53.36
ORD22189,2023-06-15,West,Office Supplies,Pens,747.67,180.55
ORD92753,2024-10-08,East,Technology,Phones,282.53,52.49
ORD26973,2023-08-15,Central,Technology,Phones,764.8,122.63
ORD12196,2024-03-08,West,Office Supplies,Binders,741.27,158.2
ORD65234,2024-10-21,West,Office Supplies,Binders,460.74,63.19
ORD13899,2024-12-20,East,Office Supplies,Binders,780.12,85.22
ORD94043,2024-07-15,Central,Technology,Accessories,640.12,58.57
ORD98364,2024-10-22,West,Furniture,Chairs,809.33,155.81
ORD03761,2023-12-13,Central,Technology,Accessories,185.01,54.53
ORD79180,2024-03-15,Central,Office Supplies,Pens,282.0,74.59
ORD52696,2024-03-18,East,Furniture,Tables,920.39,274.39
ORD82710,2024-09-07,West,Technology,Phones,264.68,60.31
ORD10430,2025-05-25,West,Technology,Laptops,499.67,97.11
ORD06848,2025-01-24,Central,Technology,Laptops,387.67,26.7
ORD66618,2024-07-30,East,Office Supplies,Pens,754.81,168.83
ORD92414,2023-08-09,Central,Office Supplies,Paper,340.74,17.25
ORD83285,2024-04-07,East,Technology,Laptops,642.14,144.05
ORD91463,2023-07-23,East,Technology,Laptops,233.47,36.75
ORD31617,2024-09-26,West,Office Supplies,Paper,336.41,40.67
ORD90421,2023-06-18,West,Technology,Laptops,792.54,216.79
ORD20275,2024-07-19,East,Furniture,Chairs,633.66,164.23
ORD84252,2025-01-11,East,Furniture,Chairs,452.46,22.7
ORD41056,2024-01-06,South,Furniture,Bookcases,911.22,246.52
ORD81491,2024-06-28,Central,Furniture,Tables,111.47,15.62
ORD78507,2025-04-06,East,Office Supplies,Pens,905.72,82.77
ORD92524,2025-01-29,South,Technology,Laptops,731.47,174.68
ORD19138,2023-06-10,South,Technology,Phones,709.62,35.67
ORD00307,2024-03-17,South,Furniture,Chairs,601.81,108.24
ORD62208,2025-02-21,South,Furniture,Chairs,701.69,178.42
ORD63536,2025-05-20,South,Technology,Phones,488.15,52.35
ORD54195,2023-09-09,East,Technology,Phones,121.14,17.19
ORD80238,2023-07-14,Central,Furniture,Tables,777.99,185.39
ORD61744,2024-02-18,West,Technology,Accessories,160.0,29.22
ORD18705,2023-11-11,East,Technology,Accessories,180.83,24.92
ORD49493,2024-06-03,West,Technology,Accessories,168.35,25.75
ORD59738,2025-01-19,South,Furniture,Chairs,898.66,76.39
ORD32060,2023-12-06,East,Technology,Accessories,396.35,115.26
ORD85050,2025-01-18,Central,Furniture,Chairs,291.43,20.71
ORD64138,2023-12-10,Central,Technology,Phones,850.93,182.61
ORD67024,2023-08-20,Central,Furniture,Bookcases,614.79,59.73
ORD03865,2024-05-30,South,Office Supplies,Pens,73.48,20.17
ORD61990,2024-05-11,West,Office Supplies,Paper,130.49,22.82
ORD23445,2025-05-28,East,Technology,Phones,987.14,279.84
ORD65574,2023-12-07,West,Office Supplies,Pens,432.45,80.69
ORD13291,2023-10-07,West,Office Supplies,Binders,36.36,2.43
ORD12775,2024-04-19,Central,Furniture,Chairs,924.13,265.38
ORD18537,2024-02-03,South,Technology,Laptops,636.0,111.47
ORD74112,2025-02-25,South,Office Supplies,Pens,414.23,87.04
ORD49035,2023-10-02,West,Office Supplies,Binders,323.71,57.56
ORD13568,2023-07-17,West,Furniture,Bookcases,340.22,66.89
ORD44206,2025-04-02,East,Office Supplies,Pens,448.74,129.4
ORD78831,2024-06-01,West,Furniture,Chairs,104.49,16.57
ORD12100,2025-03-14,South,Technology,Accessories,73.93,16.01
ORD32365,2024-11-23,West,Furniture,Chairs,713.74,160.86
ORD19941,2023-06-25,West,Office Supplies,Paper,532.55,130.87
ORD13721,2025-05-11,Central,Furniture,Tables,144.39,35.42
ORD51070,2023-10-17,Central,Technology,Phones,776.0,44.5
ORD96670,2024-04-01,South,Office Supplies,Pens,82.59,18.84
ORD62532,2024-01-08,East,Office Supplies,Paper,520.57,33.24
ORD47209,2024-10-01,West,Office Supplies,Binders,270.01,20.45
ORD93476,2025-04-24,East,Furniture,Bookcases,518.65,31.64
ORD87014,2024-04-01,East,Furniture,Chairs,482.33,70.3
ORD26383,2024-10-10,West,Furniture,Chairs,561.81,156.46
ORD80657,2024-08-04,South,Furniture,Tables,263.3,73.45
ORD75985,2024-04-05,Central,Office Supplies,Binders,580.11,46.32
ORD42059,2023-11-26,East,Furniture,Chairs,808.25,238.72
ORD04078,2024-03-12,South,Furniture,Tables,868.71,211.43
ORD93213,2024-10-31,Central,Office Supplies,Binders,562.03,29.22
ORD34803,2024-08-29,West,Office Supplies,Pens,788.82,185.29
ORD65223,2024-09-11,West,Office Supplies,Paper,599.86,103.98
ORD55905,2024-08-22,West,Technology,Accessories,765.27,85.16
ORD92937,2024-08-03,East,Office Supplies,Binders,248.34,33.92
ORD42701,2023-07-22,East,Office Supplies,Binders,763.75,110.03
ORD39308,2024-06-14,Central,Furniture,Chairs,539.22,59.07
ORD05932,2024-02-28,South,Furniture,Chairs,717.42,52.56
ORD25002,2024-09-06,West,Technology,Laptops,706.83,101.16
ORD21851,2024-03-25,East,Technology,Phones,515.32,107.86
ORD69154,2024-02-14,South,Furniture,Bookcases,576.46,91.51
ORD22675,2023-10-22,West,Furniture,Tables,275.77,35.51
ORD89539,2025-03-02,South,Technology,Accessories,339.73,55.44
ORD26442,2023-10-25,West,Furniture,Chairs,153.39,37.2
ORD09690,2023-10-28,East,Furniture,Chairs,181.09,30.15
ORD95939,2023-08-28,South,Furniture,Bookcases,371.12,90.03
ORD72513,2024-03-04,South,Office Supplies,Paper,279.71,22.37
ORD52157,2023-06-17,West,Technology,Laptops,829.86,186.07
ORD43315,2023-12-25,East,Furniture,Tables,165.36,37.67
ORD10067,2024-12-29,Central,Office Supplies,Pens,67.97,8.48
ORD62676,2024-03-07,West,Furniture,Tables,857.51,162.06
ORD86179,2024-10-26,West,Furniture,Tables,119.87,29.78
ORD32710,2024-01-24,East,Furniture,Chairs,833.76,246.49
ORD05411,2024-02-29,West,Furniture,Tables,384.79,79.87
ORD26218,2025-05-06,East,Technology,Accessories,273.64,69.28
ORD15997,2024-12-07,East,Furniture,Chairs,904.45,145.49
ORD06296,2023-10-09,West,Furniture,Tables,140.08,40.0
ORD01533,2024-04-21,East,Furniture,Bookcases,444.49,102.73
ORD88444,2023-12-10,South,Furniture,Tables,689.55,64.27
ORD10698,2025-03-22,West,Furniture,Tables,294.26,79.7
ORD72050,2024-05-06,East,Technology,Accessories,624.64,132.31
ORD14973,2023-08-23,South,Office Supplies,Pens,489.45,35.21
ORD03241,2024-06-10,South,Furniture,Tables,215.47,58.43
ORD14677,2025-05-04,West,Technology,Accessories,798.95,237.57
ORD41862,2024-03-23,Central,Office Supplies,Pens,785.81,106.88
ORD65270,2023-12-30,Central,Office Supplies,Paper,196.22,25.45
ORD77434,2024-08-20,West,Furniture,Tables,77.42,23.06
ORD02115,2025-02-25,Central,Technology,Phones,974.5,73.12
ORD86938,2023-07-26,West,Office Supplies,Pens,819.96,229.03
ORD68687,2024-08-26,East,Furniture,Bookcases,849.57,211.84
ORD37416,2025-05-10,Central,Furniture,Chairs,251.82,32.61
ORD08989,2024-11-16,Central,Technology,Phones,709.38,97.84
ORD92172,2023-10-16,West,Technology,Phones,839.96,212.17
ORD33206,2023-08-08,South,Technology,Laptops,192.05,11.43
ORD63294,2024-02-12,East,Furniture,Bookcases,234.43,42.58
ORD11686,2024-08-10,East,Office Supplies,Pens,217.44,17.97
ORD54870,2025-02-08,West,Office Supplies,Binders,41.47,8.16
ORD99861,2024-04-25,West,Furniture,Bookcases,863.46,250.52
ORD22999,2025-01-18,Central,Technology,Accessories,407.68,30.68
ORD11914,2025-04-12,Central,Office Supplies,Binders,976.34,227.57
ORD85646,2024-10-29,South,Technology,Laptops,656.2,61.39
ORD79970,2023-10-20,Central,Furniture,Bookcases,597.17,56.04
ORD46299,2024-11-18,Central,Technology,Accessories,308.63,29.14
ORD60653,2023-07-17,East,Technology,Accessories,403.77,120.55
ORD74505,2025-03-04,East,Furniture,Bookcases,331.85,83.69
ORD44471,2025-04-13,West,Technology,Accessories,122.03,21.24
ORD32475,2024-01-04,Central,Technology,Phones,253.24,74.86
ORD69137,2023-11-20,West,Technology,Phones,825.23,179.49
ORD67850,2024-07-13,Central,Office Supplies,Binders,279.91,31.46
ORD21486,2023-09-22,East,Office Supplies,Paper,791.28,182.08
ORD89023,2025-04-18,East,Office Supplies,Paper,737.93,215.68
ORD30307,2023-07-18,South,Office Supplies,Paper,364.21,52.39
ORD53457,2024-07-05,South,Technology,Accessories,763.08,81.19
ORD61035,2024-06-22,South,Furniture,Chairs,309.01,40.07
ORD97279,2024-08-10,East,Furniture,Tables,186.7,26.86
ORD55241,2024-01-16,East,Technology,Phones,351.19,104.06
ORD06029,2025-02-03,South,Technology,Phones,442.7,94.48
ORD33334,2024-10-27,South,Furniture,Chairs,119.23,12.09
ORD68007,2025-05-16,West,Office Supplies,Pens,563.03,158.43
ORD22903,2023-12-22,Central,Technology,Laptops,311.45,23.04
ORD94466,2025-03-31,South,Technology,Accessories,843.06,74.52
ORD57437,2024-01-29,Central,Furniture,Tables,105.88,27.1
ORD89691,2023-06-14,South,Furniture,Chairs,45.22,4.19
ORD85899,2024-01-14,Central,Furniture,Tables,846.89,107.63
ORD41715,2024-01-09,South,Office Supplies,Paper,896.98,104.27
ORD54443,2023-10-03,South,Furniture,Tables,887.78,126.38
ORD83096,2024-11-03,South,Furniture,Tables,450.95,52.24
ORD52074,2023-12-27,Central,Technology,Phones,168.11,37.68
ORD66609,2024-12-09,East,Furniture,Bookcases,356.92,66.16
ORD93538,2024-10-16,West,Technology,Phones,843.98,214.88
ORD75842,2025-03-22,South,Technology,Accessories,869.56,146.7
ORD82417,2023-09-16,West,Office Supplies,Paper,97.38,26.85
ORD48251,2023-11-28,East,Technology,Accessories,902.45,225.71
ORD53465,2024-03-23,West,Furniture,Tables,189.42,56.09
ORD49471,2024-06-08,West,Furniture,Chairs,61.82,4.3
ORD09991,2024-06-09,South,Furniture,Bookcases,164.92,32.78
ORD38168,2024-01-26,Central,Technology,Phones,105.29,19.91
ORD60223,2024-03-01,Central,Office Supplies,Pens,468.99,125.86
ORD69725,2025-04-08,South,Furniture,Tables,166.65,31.94
ORD21752,2024-02-07,East,Furniture,Bookcases,783.95,193.19
ORD00743,2025-01-20,Central,Office Supplies,Paper,395.38,67.77
ORD29271,2023-09-17,South,Furniture,Chairs,289.91,24.92
ORD96666,2024-06-13,South,Furniture,Tables,891.78,118.49
ORD60083,2024-12-27,West,Furniture,Bookcases,485.71,56.9
ORD50583,2023-06-22,Central,Furniture,Tables,821.04,103.26
ORD03354,2023-09-17,Central,Office Supplies,Pens,691.15,202.59
ORD16894,2023-10-16,West,Furniture,Tables,974.74,156.72
ORD10447,2024-12-25,Central,Office Supplies,Pens,428.44,90.57
ORD89856,2025-04-28,West,Office Supplies,Binders,915.16,138.91
ORD25753,2023-10-15,South,Technology,Laptops,824.6,147.45
ORD60332,2023-11-20,West,Furniture,Tables,715.38,107.91
ORD09821,2024-03-19,East,Furniture,Chairs,877.68,87.93
ORD06489,2023-07-16,East,Furniture,Chairs,467.32,130.62
ORD90100,2024-11-25,West,Office Supplies,Paper,827.04,145.79
ORD16761,2024-08-07,East,Technology,Phones,257.1,44.27
ORD47230,2024-01-28,South,Furniture,Tables,595.14,81.8
ORD61849,2024-09-21,West,Office Supplies,Pens,834.25,60.56
ORD26189,2023-09-08,East,Office Supplies,Binders,179.65,34.68
ORD41173,2024-09-24,West,Furniture,Bookcases,240.61,24.47
ORD34835,2024-12-06,South,Technology,Phones,867.34,253.08
ORD64208,2024-06-28,East,Office Supplies,Binders,654.42,131.07
ORD37530,2023-06-18,East,Furniture,Tables,616.18,176.07
ORD11972,2023-08-17,Central,Office Supplies,Paper,854.55,140.79
ORD81143,2024-05-28,West,Office Supplies,Paper,683.65,175.07
ORD44701,2025-03-01,South,Technology,Phones,27.2,8.16
ORD20455,2024-05-04,Central,Technology,Accessories,601.9,72.63
ORD11002,2024-11-05,East,Office Supplies,Binders,349.56,41.64
ORD25579,2024-01-03,Central,Office Supplies,Paper,663.0,190.98
ORD15521,2024-04-15,Central,Furniture,Chairs,526.95,58.0
ORD67467,2025-02-19,East,Technology,Laptops,667.32,146.94
ORD62120,2025-03-25,East,Technology,Laptops,997.52,114.57
ORD21697,2025-02-21,South,Office Supplies,Paper,742.0,145.25
ORD97296,2025-02-03,West,Office Supplies,Pens,719.1,159.34
ORD59027,2025-05-23,South,Technology,Laptops,517.17,135.16
ORD71670,2023-07-28,West,Office Supplies,Binders,481.37,113.23
ORD45089,2024-12-22,West,Technology,Laptops,661.35,69.81
ORD93588,2024-11-24,West,Technology,Laptops,432.06,117.4
